order_id,customer_id,order_date,product_id,category,quantity,price
5073,35,2023-01-31,94,Clothing,5,198.73
5074,122,2023-03-29,92,Accessories,4,426.99
5075,137,2023-02-09,75,Groceries,3,173.66
5076,165,2023-02-03,97,Clothing,5,67.53
5077,179,2023-02-03,67,Groceries,4,172.09
5078,104,2023-02-03,88,Accessories,5,392.48
5079,56,2023-01-18,83,Accessories,5,93.36
5080,63,2023-01-30,97,Groceries,5,114.96
5081,16,2023-01-20,68,Accessories,2,274.71
5082,497,2023-01-16,68,Groceries,2,225.85
5083,25,2023-01-26,97,Electronics,1,344.4
5084,205,2023-01-14,77,Furniture,3,67.61
5085,305,2023-03-14,67,Groceries,2,175.82
5086,315,2023-03-08,77,Groceries,2,299.95
5087,238,2023-03-26,59,Furniture,2,485.05
5088,59,2023-01-30,86,Groceries,1,459.77
5089,385,2023-02-21,96,Electronics,4,154.89
5090,486,2023-03-09,79,Furniture,5,190.01
5091,408,2023-03-15,54,Groceries,1,344.49
5092,401,2023-03-13,77,Clothing,4,189.37
5093,49,2023-01-29,86,Electronics,5,126.16
5094,193,2023-01-29,51,Groceries,2,471.33
5095,330,2023-02-03,78,Accessories,1,81.02
5096,298,2023-02-25,52,Accessories,4,73.65
5097,133,2023-02-27,94,Clothing,2,303.62
5098,195,2023-02-07,64,Accessories,4,363.55
5099,415,2023-01-20,59,Furniture,5,408.17
5100,193,2023-02-21,97,Electronics,3,405.46
5101,355,2023-04-01,73,Clothing,3,418.89
5102,413,2023-01-24,93,Furniture,3,265.89
5103,459,2023-03-30,54,Accessories,4,310.44
5104,254,2023-02-08,70,Clothing,3,459.76
5105,429,2023-02-25,72,Groceries,5,146.32
5106,118,2023-03-31,64,Groceries,4,304.34
5107,14,2023-03-12,62,Groceries,4,274.67
5108,494,2023-01-31,87,Electronics,2,180.27
5109,44,2023-03-07,54,Accessories,3,408.13
5110,200,2023-02-12,96,Electronics,5,424.42
5111,69,2023-03-25,68,Clothing,5,66.45
5112,175,2023-02-17,55,Clothing,5,367.35
5113,56,2023-01-08,95,Furniture,1,287.04
5114,96,2023-03-09,85,Groceries,3,59.2
5115,44,2023-03-09,72,Furniture,5,120.77
5116,25,2023-03-16,83,Groceries,3,318.35
5117,178,2023-02-10,54,Accessories,5,321.63
5118,487,2023-03-10,66,Furniture,1,12.74
5119,263,2023-01-07,74,Clothing,5,98.22
5120,148,2023-02-12,57,Clothing,1,337.49
5121,91,2023-03-12,92,Furniture,2,326.69
5122,388,2023-01-12,53,Clothing,5,293.63
5123,223,2023-02-05,87,Groceries,3,139.26
5124,189,2023-03-14,97,Electronics,1,210.35
5125,108,2023-03-10,61,Groceries,2,228.61
5126,246,2023-03-20,85,Furniture,2,387.5
5127,259,2023-03-28,75,Accessories,2,334.54
5128,39,2023-01-15,67,Furniture,5,12.64
5129,2,2023-01-24,96,Clothing,5,482.52
5130,52,2023-02-18,98,Clothing,2,109.54
5131,397,2023-02-25,96,Electronics,1,268.57
5132,101,2023-02-08,72,Accessories,4,386.36
5133,392,2023-03-01,54,Furniture,1,228.14
5134,475,2023-01-23,85,Groceries,1,168.54
5135,47,2023-01-19,58,Furniture,1,382.15
5136,37,2023-02-17,53,Groceries,3,476.97
5137,177,2023-01-17,80,Furniture,1,387.99
5138,16,2023-03-07,50,Accessories,3,269.66
5139,300,2023-02-12,72,Accessories,3,275.02
5140,294,2023-03-21,67,Furniture,1,118.74
5141,73,2023-01-23,87,Accessories,2,347.99
5142,59,2023-03-10,75,Clothing,1,57.35
5143,466,2023-03-13,62,Accessories,1,276.99
5144,195,2023-02-01,69,Groceries,2,457.8
5145,68,2023-02-17,67,Accessories,4,144.26
5146,166,2023-01-14,95,Groceries,4,174.24
5147,420,2023-01-22,55,Accessories,4,137.11
5148,171,2023-02-15,99,Accessories,3,497.99
5149,162,2023-03-14,62,Accessories,3,340.42
5150,110,2023-02-14,52,Clothing,4,98.93
5151,123,2023-02-21,86,Furniture,2,342.23
5152,335,2023-03-19,87,Clothing,5,139.93
5153,214,2023-03-20,72,Clothing,2,62.65
5154,143,2023-03-20,81,Clothing,1,15.95
5155,300,2023-02-20,90,Accessories,5,98.93
5156,313,2023-01-29,60,Electronics,4,143.15
5157,257,2023-02-06,74,Groceries,2,365.56
5158,95,2023-02-02,71,Accessories,4,36.76
5159,390,2023-01-25,99,Electronics,3,152.11
5160,67,2023-01-17,92,Accessories,2,241.88
5161,181,2023-03-09,91,Accessories,1,260.13
5162,391,2023-02-04,73,Clothing,4,387.33
5163,317,2023-01-04,69,Groceries,4,441.17
5164,402,2023-01-01,64,Clothing,3,435.85
5165,450,2023-01-26,72,Clothing,1,108.87
5166,261,2023-01-09,99,Furniture,2,321.02
5167,159,2023-02-15,60,Accessories,2,75.45
5168,271,2023-02-09,83,Clothing,3,492.12
5169,199,2023-03-12,95,Electronics,4,71.59
5170,161,2023-03-20,84,Furniture,4,283.23
5171,342,2023-01-15,65,Groceries,1,252.72
5172,481,2023-02-16,68,Groceries,4,240.05
5173,178,2023-02-27,91,Accessories,5,190.44
5174,320,2023-03-19,90,Electronics,5,18.48
5175,182,2023-02-03,86,Accessories,1,116.72
5176,172,2023-02-16,87,Electronics,5,426.38
5177,428,2023-03-31,67,Groceries,5,410.82
5178,488,2023-01-18,64,Furniture,5,432.55
5179,135,2023-02-16,77,Accessories,5,336.86
5180,353,2023-02-05,93,Furniture,5,418.38
5181,327,2023-03-15,76,Furniture,4,205.19
5182,211,2023-01-29,96,Clothing,5,137.23
5183,396,2023-01-11,80,Clothing,2,75.41
5184,404,2023-01-04,83,Furniture,2,99.96
5185,491,2023-01-03,87,Clothing,2,38.78
5186,51,2023-01-23,80,Accessories,5,428.32
5187,60,2023-03-19,54,Electronics,4,142.3
5188,139,2023-03-14,82,Groceries,3,141.16
5189,366,2023-02-08,74,Furniture,1,310.89
5190,444,2023-02-02,97,Clothing,4,411.17
5191,42,2023-03-31,54,Electronics,3,166.57
5192,302,2023-03-14,52,Groceries,1,484.5
5193,111,2023-03-08,62,Electronics,4,299.35
5194,225,2023-01-04,99,Electronics,4,235.81
5195,119,2023-03-30,95,Furniture,2,310.46
5196,165,2023-02-23,96,Furniture,2,208.43
5197,347,2023-02-07,81,Furniture,4,58.25
5198,85,2023-01-03,54,Furniture,4,135.43
5199,246,2023-02-13,98,Electronics,5,492.54
5200,231,2023-03-10,56,Groceries,4,87.54
5201,327,2023-02-03,93,Electronics,2,216.8
5202,217,2023-02-25,65,Furniture,3,48.34
5203,38,2023-01-10,65,Clothing,2,45.7
5204,64,2023-03-03,70,Accessories,1,240.39
5205,440,2023-01-10,87,Electronics,1,337.26
5206,328,2023-01-02,83,Clothing,2,350.54
5207,132,2023-03-21,67,Clothing,3,298.2
5208,112,2023-01-19,88,Furniture,5,154.61
5209,155,2023-03-11,56,Groceries,1,145.28
5210,320,2023-01-10,69,Groceries,3,77.77
5211,31,2023-01-12,53,Clothing,1,200.6
5212,322,2023-01-28,93,Clothing,2,385.8
5213,131,2023-03-22,74,Groceries,5,224.08
5214,128,2023-03-27,65,Accessories,2,53.99
5215,474,2023-01-06,77,Electronics,2,167.16
5216,429,2023-01-12,98,Groceries,4,210.55
5217,186,2023-01-13,77,Accessories,4,218.86
5218,452,2023-02-28,50,Furniture,1,110.78
5219,130,2023-03-01,61,Clothing,1,41.01
5220,245,2023-02-12,90,Clothing,2,388.52
5221,237,2023-03-21,97,Clothing,3,71.18
5222,151,2023-03-25,64,Clothing,1,128.93
5223,65,2023-01-14,60,Accessories,1,39.21
5224,476,2023-02-19,63,Electronics,4,483.1
5225,216,2023-04-01,90,Furniture,3,77.98
5226,208,2023-02-04,62,Electronics,4,79.51
5227,490,2023-02-11,60,Furniture,4,439.57
5228,223,2023-01-20,95,Accessories,2,265.16
5229,319,2023-01-23,91,Clothing,1,156.23
5230,170,2023-03-05,98,Groceries,5,476.92
5231,200,2023-03-07,72,Groceries,1,131.17
5232,341,2023-03-20,78,Electronics,5,400.99
5233,474,2023-02-12,66,Accessories,4,347.08
5234,214,2023-02-21,91,Clothing,1,369.99
5235,314,2023-02-23,96,Furniture,2,422.83
5236,72,2023-04-01,66,Furniture,5,459.86
5237,212,2023-02-08,65,Furniture,5,439.1
5238,142,2023-03-20,90,Electronics,2,169.75
5239,164,2023-01-11,77,Electronics,1,113.58
5240,392,2023-01-14,83,Electronics,2,168.88
5241,257,2023-03-19,90,Furniture,5,108.93
5242,150,2023-03-29,66,Clothing,5,231.69
5243,184,2023-03-27,65,Electronics,1,322.32
5244,155,2023-03-26,76,Furniture,3,487.34
5245,492,2023-03-16,59,Accessories,5,161.64
5246,500,2023-03-19,98,Clothing,4,423.96
5247,205,2023-03-06,92,Groceries,4,188.96
5248,121,2023-01-04,96,Furniture,3,79.91
5249,123,2023-01-30,58,Groceries,2,134.0
5250,431,2023-02-22,68,Electronics,5,449.3
5251,344,2023-01-30,58,Clothing,3,275.19
5252,313,2023-03-15,98,Accessories,1,427.66
5253,332,2023-01-19,81,Groceries,2,140.04
5254,272,2023-03-15,98,Groceries,5,433.95
5255,404,2023-03-26,54,Electronics,3,416.78
5256,399,2023-01-22,70,Accessories,2,29.61
5257,152,2023-03-22,62,Groceries,3,105.46
5258,359,2023-01-23,96,Electronics,4,249.52
5259,470,2023-02-07,65,Groceries,5,480.41
5260,291,2023-02-05,52,Groceries,4,343.71
5261,277,2023-02-14,99,Electronics,1,86.46
5262,483,2023-01-09,64,Groceries,3,193.1
5263,458,2023-01-21,75,Electronics,3,17.01
5264,106,2023-01-05,74,Accessories,1,34.05
5265,359,2023-03-31,59,Groceries,4,83.15
5266,9,2023-01-25,93,Clothing,3,57.17
5267,385,2023-02-21,93,Groceries,2,144.2
5268,377,2023-01-03,98,Accessories,3,350.18
5269,432,2023-01-07,54,Furniture,3,154.19
5270,408,2023-03-21,72,Clothing,2,323.92
5271,335,2023-02-15,61,Furniture,2,487.37
5272,374,2023-02-11,67,Electronics,4,83.15
5273,334,2023-03-30,86,Accessories,5,159.59
5274,349,2023-01-30,91,Furniture,3,127.21
5275,354,2023-03-29,53,Furniture,5,273.29
5276,484,2023-03-24,82,Clothing,4,449.14
5277,412,2023-02-17,87,Electronics,5,237.39
5278,83,2023-03-07,63,Clothing,1,337.33
5279,458,2023-02-20,85,Furniture,5,104.66
5280,9,2023-01-22,93,Accessories,5,179.84
5281,411,2023-01-10,60,Accessories,1,481.06
5282,80,2023-03-11,57,Clothing,5,52.59
5283,283,2023-02-19,78,Furniture,1,375.29
5284,435,2023-02-15,52,Groceries,4,307.92
5285,234,2023-02-20,80,Groceries,3,433.08
5286,428,2023-01-08,50,Groceries,4,10.74
5287,404,2023-04-01,67,Clothing,2,464.89
5288,71,2023-02-10,96,Accessories,2,160.42
5289,235,2023-03-29,79,Electronics,1,405.09
5290,347,2023-03-04,80,Furniture,1,461.49
5291,430,2023-02-18,75,Furniture,1,419.58
5292,174,2023-03-22,51,Clothing,5,463.01
5293,166,2023-01-27,57,Clothing,2,46.7
5294,201,2023-01-25,54,Accessories,2,153.02
5295,455,2023-03-19,56,Accessories,1,403.9
5296,228,2023-02-18,83,Electronics,5,317.73
5297,6,2023-02-23,77,Groceries,2,223.71
5298,243,2023-01-08,73,Furniture,5,139.6
5299,112,2023-03-03,50,Electronics,3,178.9
5300,158,2023-03-02,86,Furniture,1,292.47
5301,181,2023-03-30,93,Clothing,4,412.05
5302,466,2023-03-26,93,Groceries,2,15.49
5303,41,2023-01-12,85,Clothing,5,123.0
5304,64,2023-03-10,90,Groceries,5,224.71
5305,315,2023-02-25,88,Clothing,5,338.3
5306,88,2023-02-13,81,Accessories,1,327.87
5307,423,2023-02-11,98,Electronics,2,307.82
5308,395,2023-02-04,78,Groceries,3,400.17
5309,91,2023-03-30,75,Groceries,5,463.76
5310,92,2023-02-24,77,Electronics,2,313.27
5311,220,2023-01-08,89,Groceries,1,173.97
5312,465,2023-01-28,92,Electronics,4,237.29
5313,216,2023-01-13,67,Accessories,3,149.81
5314,44,2023-03-20,57,Accessories,4,324.59
5315,458,2023-04-01,93,Accessories,3,459.72
5316,12,2023-01-14,83,Groceries,4,356.4
5317,146,2023-02-04,99,Furniture,3,367.84
5318,22,2023-01-25,76,Accessories,3,357.05
5319,269,2023-03-11,82,Accessories,1,247.1
5320,463,2023-01-28,64,Furniture,1,203.31
5321,81,2023-01-28,83,Accessories,3,94.32
5322,403,2023-01-06,61,Electronics,4,335.28
5323,469,2023-03-28,84,Accessories,2,61.53
5324,482,2023-02-06,72,Accessories,4,385.83
5325,416,2023-01-28,60,Accessories,2,147.9
5326,362,2023-03-16,68,Clothing,2,153.31
5327,207,2023-03-09,81,Accessories,5,454.4
5328,96,2023-02-02,68,Groceries,5,171.18
5329,341,2023-01-14,69,Electronics,2,470.89
5330,27,2023-01-10,57,Groceries,3,321.17
5331,473,2023-02-19,86,Furniture,1,206.24
5332,188,2023-01-11,67,Electronics,2,87.7
5333,242,2023-01-26,94,Accessories,2,423.73
5334,392,2023-02-06,76,Clothing,2,383.41
5335,237,2023-03-21,59,Clothing,4,322.34
5336,438,2023-03-30,86,Groceries,5,451.97
5337,50,2023-03-20,65,Clothing,2,436.29
5338,11,2023-01-13,94,Electronics,3,384.32
5339,468,2023-01-05,52,Furniture,4,200.97
5340,463,2023-03-18,84,Accessories,2,339.43
5341,47,2023-01-16,80,Electronics,4,273.32
5342,187,2023-01-03,51,Furniture,3,389.41
5343,80,2023-02-23,87,Furniture,5,429.04
5344,122,2023-01-22,77,Furniture,3,128.01
5345,334,2023-03-09,66,Groceries,3,471.85
5346,272,2023-03-25,62,Clothing,3,302.48
5347,494,2023-02-07,64,Accessories,3,428.37
5348,135,2023-03-07,50,Electronics,5,136.5
5349,10,2023-01-20,59,Furniture,4,17.84
5350,470,2023-02-07,50,Clothing,1,456.09
5351,219,2023-02-19,69,Groceries,5,498.25
5352,226,2023-03-07,70,Clothing,3,224.69
5353,132,2023-02-21,86,Accessories,4,281.91
5354,382,2023-03-02,55,Electronics,3,450.53
5355,299,2023-02-11,79,Groceries,2,308.01
5356,489,2023-03-24,51,Electronics,1,200.02
5357,143,2023-01-16,65,Clothing,2,306.23
5358,386,2023-03-06,67,Clothing,4,299.32
5359,263,2023-01-10,98,Clothing,3,104.48
5360,233,2023-02-25,64,Furniture,5,108.13
5361,436,2023-01-27,68,Clothing,4,75.59
5362,176,2023-02-11,75,Clothing,5,48.57
5363,123,2023-02-01,81,Furniture,5,118.38
5364,395,2023-02-03,74,Groceries,3,484.78
5365,51,2023-03-01,93,Electronics,3,103.32
5366,144,2023-03-26,55,Accessories,1,357.27
5367,178,2023-02-23,98,Clothing,4,391.95
5368,144,2023-03-05,86,Groceries,4,422.06
5369,122,2023-03-05,75,Groceries,2,121.59
5370,193,2023-01-01,86,Groceries,2,17.97
5371,347,2023-03-25,56,Accessories,1,338.95
5372,350,2023-03-04,58,Accessories,2,359.97
5373,277,2023-01-28,87,Accessories,5,95.32
5374,187,2023-01-21,69,Clothing,2,70.35
5375,364,2023-01-28,85,Accessories,4,365.47
5376,296,2023-01-05,95,Accessories,3,497.26
5377,212,2023-01-03,91,Groceries,2,455.45
5378,199,2023-01-30,71,Accessories,5,276.15
5379,467,2023-02-07,93,Accessories,5,424.03
5380,145,2023-03-27,66,Clothing,5,77.38
5381,200,2023-01-21,99,Furniture,1,167.09
5382,78,2023-01-06,84,Clothing,1,211.09
5383,144,2023-02-15,81,Furniture,2,164.46
5384,289,2023-01-28,81,Furniture,1,209.59
5385,201,2023-02-14,61,Furniture,2,115.68
5386,352,2023-02-11,50,Electronics,3,116.28
5387,57,2023-03-28,65,Accessories,5,352.15
5388,280,2023-03-20,92,Accessories,3,117.7
5389,499,2023-03-02,78,Furniture,1,192.71
5390,220,2023-02-25,90,Electronics,1,440.06
5391,332,2023-01-24,86,Electronics,1,164.87
5392,495,2023-01-14,93,Groceries,5,158.77
5393,48,2023-01-07,95,Accessories,5,288.76
5394,174,2023-03-07,98,Accessories,4,463.13
5395,463,2023-03-26,85,Groceries,3,189.92
5396,294,2023-03-26,76,Groceries,3,142.86
5397,41,2023-02-22,91,Furniture,4,418.82
5398,494,2023-03-08,54,Furniture,5,376.7
5399,453,2023-03-13,84,Accessories,1,489.44
5400,3,2023-01-07,71,Clothing,3,12.03
5401,171,2023-01-31,66,Clothing,4,258.58
5402,34,2023-01-27,81,Electronics,5,347.28
5403,287,2023-01-08,79,Furniture,3,351.43
5404,400,2023-01-23,67,Clothing,2,167.63
5405,277,2023-01-19,74,Accessories,2,49.15
5406,43,2023-03-22,62,Accessories,1,458.35
5407,22,2023-02-09,78,Electronics,3,314.47
5408,456,2023-01-29,87,Groceries,5,18.03
5409,349,2023-02-26,93,Clothing,4,257.8
5410,277,2023-03-20,61,Accessories,3,83.73
5411,424,2023-01-06,59,Furniture,3,118.26
5412,432,2023-02-14,95,Clothing,3,196.85
5413,20,2023-02-22,82,Accessories,5,77.57
5414,478,2023-01-16,96,Groceries,3,249.46
5415,289,2023-02-08,94,Groceries,4,479.09
5416,349,2023-01-12,52,Accessories,5,184.54
5417,36,2023-02-15,55,Electronics,3,87.75
5418,82,2023-02-12,59,Groceries,5,387.77
5419,290,2023-01-07,70,Accessories,4,94.24
5420,265,2023-01-22,93,Furniture,3,151.07
5421,417,2023-01-18,56,Furniture,3,60.62
5422,14,2023-03-21,67,Furniture,4,158.69
5423,335,2023-02-02,96,Electronics,2,11.45
5424,482,2023-02-14,95,Accessories,1,26.06
5425,101,2023-02-26,52,Clothing,4,448.53
5426,101,2023-03-23,62,Electronics,3,201.7
5427,65,2023-02-10,82,Clothing,4,299.69
5428,373,2023-01-11,97,Accessories,1,459.77
5429,254,2023-02-23,58,Accessories,1,200.92
5430,405,2023-01-30,60,Accessories,5,62.24
5431,467,2023-01-01,80,Electronics,5,35.0
5432,27,2023-03-10,54,Electronics,2,249.76
5433,117,2023-03-29,63,Clothing,4,392.1
5434,260,2023-01-02,56,Furniture,2,113.27
5435,264,2023-03-28,98,Furniture,3,154.41
5436,169,2023-02-12,85,Furniture,5,481.12
5437,444,2023-01-13,53,Furniture,5,470.78
5438,194,2023-02-13,92,Furniture,1,188.43
5439,122,2023-01-12,97,Electronics,5,219.95
5440,328,2023-02-12,54,Groceries,5,142.32
5441,457,2023-02-20,73,Accessories,1,13.4
5442,39,2023-03-29,67,Groceries,5,84.76
5443,251,2023-02-22,63,Clothing,3,288.81
5444,464,2023-03-24,65,Electronics,5,276.74
5445,234,2023-01-22,93,Furniture,2,417.86
5446,316,2023-03-27,66,Groceries,5,284.54
5447,293,2023-03-14,88,Furniture,1,160.74
5448,320,2023-01-19,62,Accessories,2,423.26
5449,74,2023-01-26,93,Groceries,4,229.88
5450,347,2023-03-23,79,Clothing,3,449.96
5451,108,2023-01-20,56,Groceries,3,471.58
5452,182,2023-01-23,95,Groceries,5,435.5
5453,424,2023-03-23,80,Electronics,2,236.79
5454,80,2023-04-01,78,Clothing,5,82.21
5455,6,2023-03-30,59,Electronics,2,93.28
5456,457,2023-03-23,89,Furniture,5,68.49
5457,209,2023-02-02,61,Clothing,1,178.82
5458,492,2023-02-10,67,Clothing,5,286.62
5459,64,2023-03-19,57,Electronics,1,491.57
5460,80,2023-03-07,61,Electronics,2,355.58
5461,498,2023-01-14,95,Clothing,5,172.47
5462,104,2023-01-11,97,Groceries,1,325.49
5463,203,2023-03-08,93,Groceries,3,477.98
5464,59,2023-01-19,70,Clothing,4,72.6
5465,82,2023-03-18,74,Furniture,4,487.81
5466,13,2023-02-06,88,Clothing,5,491.4
5467,390,2023-03-29,93,Accessories,4,185.61
5468,415,2023-02-19,55,Electronics,5,168.38
5469,223,2023-02-24,79,Accessories,5,448.5
5470,433,2023-03-19,92,Groceries,4,215.18
5471,83,2023-02-21,54,Clothing,4,360.53
5472,265,2023-01-30,55,Clothing,4,96.99
5473,134,2023-01-01,63,Furniture,3,306.51
5474,76,2023-02-19,96,Electronics,1,116.54
5475,191,2023-03-18,81,Electronics,2,394.46
5476,235,2023-02-11,91,Clothing,5,160.08
5477,143,2023-02-01,58,Furniture,5,86.22
5478,145,2023-02-16,50,Clothing,5,390.74
5479,9,2023-03-02,96,Furniture,5,116.01
5480,359,2023-03-19,53,Furniture,2,469.75
5481,221,2023-03-19,98,Accessories,1,258.0
5482,364,2023-02-28,68,Electronics,5,371.68
5483,236,2023-01-30,83,Furniture,2,447.07
5484,369,2023-03-05,72,Accessories,2,310.93
5485,382,2023-03-29,90,Furniture,5,382.56
5486,334,2023-03-03,81,Groceries,4,70.35
5487,430,2023-02-11,92,Electronics,1,147.94
5488,19,2023-01-31,79,Furniture,2,386.54
5489,427,2023-02-26,86,Accessories,2,137.68
5490,15,2023-02-09,81,Electronics,1,383.79
5491,201,2023-03-12,83,Furniture,2,246.71
5492,74,2023-01-25,90,Furniture,3,177.68
5493,492,2023-03-31,83,Clothing,3,359.91
5494,69,2023-02-04,98,Accessories,2,165.49
5495,138,2023-02-25,85,Electronics,1,363.73
5496,313,2023-02-06,51,Groceries,4,30.07
5497,44,2023-01-04,97,Electronics,2,485.66
5498,482,2023-02-11,94,Accessories,4,135.03
5499,288,2023-03-22,61,Accessories,3,295.86
5500,366,2023-03-09,52,Accessories,5,446.9
5501,64,2023-03-18,52,Furniture,5,433.67
5502,117,2023-01-05,88,Accessories,1,414.91
5503,374,2023-01-07,70,Electronics,5,209.45
5504,150,2023-02-07,81,Accessories,2,390.69
5505,90,2023-01-19,72,Clothing,5,12.54
5506,264,2023-01-27,83,Clothing,3,70.83
5507,464,2023-02-12,99,Furniture,2,243.59
5508,477,2023-02-27,95,Furniture,4,140.97
5509,290,2023-01-15,95,Electronics,2,317.27
5510,247,2023-03-06,88,Furniture,3,47.92
5511,426,2023-02-15,78,Electronics,3,364.7
5512,338,2023-02-18,63,Furniture,5,158.68
5513,333,2023-01-26,85,Electronics,1,83.3
5514,295,2023-02-07,69,Groceries,4,217.31
5515,322,2023-02-07,57,Groceries,3,377.91
5516,483,2023-03-07,79,Groceries,2,160.86
5517,474,2023-01-04,67,Electronics,2,18.72
5518,340,2023-02-11,80,Groceries,5,378.1
5519,172,2023-03-22,60,Furniture,2,231.0
5520,207,2023-02-23,94,Electronics,5,355.82
5521,9,2023-02-25,96,Furniture,4,282.22
5522,430,2023-03-03,97,Electronics,1,166.17
5523,35,2023-02-02,55,Groceries,3,96.79
5524,128,2023-02-25,73,Accessories,3,433.16
5525,84,2023-01-25,87,Electronics,2,25.63
5526,435,2023-03-19,55,Groceries,1,83.02
5527,484,2023-02-10,89,Clothing,2,118.44
5528,97,2023-03-20,91,Groceries,4,327.21
5529,452,2023-03-17,60,Groceries,5,461.62
5530,379,2023-03-22,97,Accessories,3,316.82
5531,29,2023-01-20,77,Clothing,4,288.15
5532,264,2023-03-03,75,Clothing,3,119.05
5533,391,2023-01-06,83,Accessories,2,372.25
5534,453,2023-03-12,76,Accessories,3,349.69
5535,200,2023-03-30,50,Electronics,5,221.57
5536,25,2023-01-18,75,Clothing,4,361.26
5537,92,2023-02-01,87,Groceries,5,351.16
5538,130,2023-02-08,87,Clothing,2,420.16
5539,352,2023-02-27,89,Electronics,4,477.7
5540,250,2023-01-25,80,Electronics,3,179.02
5541,254,2023-02-19,74,Electronics,5,79.96
5542,377,2023-01-08,72,Clothing,1,214.22
5543,186,2023-02-21,57,Groceries,2,247.76
5544,414,2023-03-29,70,Clothing,4,38.1
5545,471,2023-02-23,85,Accessories,2,365.58
5546,448,2023-03-03,81,Electronics,5,175.8
5547,315,2023-03-24,52,Accessories,2,342.44
5548,393,2023-03-02,87,Furniture,4,102.37
5549,54,2023-03-02,74,Electronics,1,80.27
5550,157,2023-03-04,94,Accessories,4,364.8
5551,154,2023-03-04,84,Groceries,1,22.63
5552,306,2023-02-09,63,Accessories,4,411.71
5553,11,2023-03-03,79,Groceries,3,428.73
5554,287,2023-03-13,61,Groceries,1,300.45
5555,390,2023-03-18,62,Groceries,4,273.43
5556,403,2023-02-12,51,Clothing,2,58.98
5557,498,2023-02-22,68,Furniture,4,314.53
5558,132,2023-02-03,64,Groceries,4,354.62
5559,33,2023-03-21,52,Clothing,1,421.34
5560,12,2023-01-24,52,Accessories,3,34.52
5561,224,2023-02-16,74,Electronics,1,366.41
5562,16,2023-01-11,64,Electronics,2,441.63
5563,287,2023-01-01,59,Furniture,3,26.01
5564,174,2023-03-09,57,Clothing,5,279.66
5565,352,2023-01-24,51,Furniture,1,365.5
5566,410,2023-01-05,82,Furniture,3,477.16
5567,153,2023-01-03,81,Clothing,5,247.69
5568,104,2023-02-09,59,Groceries,2,202.52
5569,21,2023-02-19,67,Clothing,5,499.14
5570,343,2023-01-18,82,Accessories,2,341.86
5571,399,2023-03-29,67,Electronics,5,35.42
5572,388,2023-02-25,70,Electronics,4,324.29
5573,427,2023-03-29,67,Furniture,1,87.99
5574,176,2023-01-28,81,Accessories,3,153.95
5575,149,2023-01-14,67,Electronics,2,194.25
5576,236,2023-03-20,57,Clothing,4,108.15
5577,176,2023-01-22,64,Clothing,1,176.45
5578,150,2023-03-12,65,Electronics,2,141.14
5579,6,2023-02-12,61,Accessories,3,76.27
5580,295,2023-02-02,73,Furniture,1,144.55
5581,236,2023-02-11,83,Furniture,4,303.9
5582,108,2023-01-05,82,Groceries,1,426.2
5583,396,2023-02-19,63,Accessories,1,261.3
5584,50,2023-02-22,73,Furniture,4,217.45
5585,431,2023-01-26,67,Accessories,5,198.82
5586,230,2023-02-02,60,Furniture,3,393.71
5587,71,2023-03-05,56,Furniture,3,371.4
5588,62,2023-01-26,98,Clothing,4,89.37
5589,326,2023-02-23,70,Electronics,3,323.05
5590,235,2023-02-16,83,Furniture,5,283.93
5591,117,2023-01-02,64,Furniture,2,231.35
5592,191,2023-03-13,53,Clothing,4,485.48
5593,116,2023-01-22,53,Furniture,4,138.12
5594,319,2023-02-24,75,Clothing,5,71.61
5595,490,2023-01-05,91,Furniture,3,346.51
5596,310,2023-04-01,91,Groceries,4,242.03
5597,296,2023-01-11,98,Electronics,5,32.68
5598,400,2023-01-02,50,Clothing,5,413.34
5599,44,2023-02-08,59,Furniture,3,327.1
5600,204,2023-03-08,52,Furniture,2,43.56
5601,172,2023-01-31,80,Clothing,2,332.7
5602,66,2023-03-16,68,Furniture,1,111.06
5603,178,2023-03-12,75,Electronics,2,231.64
5604,196,2023-03-27,91,Furniture,2,263.31
5605,343,2023-01-01,59,Groceries,4,281.44
5606,332,2023-01-22,95,Furniture,3,345.93
5607,382,2023-03-21,69,Groceries,5,87.59
5608,321,2023-03-16,94,Accessories,5,257.84
5609,173,2023-02-05,92,Furniture,3,200.32
5610,1,2023-03-02,53,Furniture,3,391.25
5611,135,2023-01-27,51,Furniture,2,307.44
5612,62,2023-02-17,88,Electronics,3,224.77
5613,48,2023-01-01,95,Groceries,1,499.87
5614,212,2023-03-08,81,Groceries,5,240.35
5615,359,2023-02-17,96,Groceries,3,416.37
5616,213,2023-03-22,99,Groceries,4,87.12
5617,85,2023-03-23,91,Accessories,1,239.3
5618,145,2023-03-29,82,Clothing,1,161.65
5619,50,2023-02-12,51,Clothing,3,377.34
5620,30,2023-03-16,82,Accessories,2,132.54
5621,385,2023-02-24,88,Electronics,5,55.45
5622,146,2023-02-01,60,Furniture,1,61.97
5623,134,2023-01-19,74,Furniture,5,103.72
5624,396,2023-02-28,92,Accessories,5,334.65
5625,336,2023-02-12,60,Clothing,2,419.85
5626,191,2023-02-23,58,Groceries,5,442.58
5627,92,2023-01-28,65,Electronics,5,75.35
5628,177,2023-02-06,76,Furniture,3,301.96
5629,190,2023-02-13,55,Groceries,3,59.68
5630,29,2023-03-06,61,Clothing,4,277.04
5631,54,2023-03-17,78,Clothing,2,381.87
